cohorte,MOB,bgi_sum,monto_sum,pct_impago
2024-08-01,11,424551.4889,18126742.5805,2.3421278644775096
2024-08-01,12,424551.4889,18126742.5805,2.3421278644775096
2024-08-01,13,424551.4889,18126742.5805,2.3421278644775096
2024-08-01,14,561319.5289,18126742.5805,3.096637613775375
2024-08-01,15,561319.5289,18126742.5805,3.096637613775375
2024-09-01,1,0.0,13089272.2938,0.0
2024-09-01,2,0.0,13089272.2938,0.0
2024-09-01,3,0.0,13089272.2938,0.0
2024-09-01,4,0.0,13089272.2938,0.0
2024-09-01,5,0.0,13089272.2938,0.0
2024-09-01,6,0.0,13089272.2938,0.0
2024-09-01,7,0.0,13089272.2938,0.0
2024-09-01,8,0.0,13089272.2938,0.0
2024-09-01,9,0.0,13089272.2938,0.0
2024-09-01,10,221080.9661,13089272.2938,1.689024119428851
2024-09-01,11,221080.9661,13089272.2938,1.689024119428851
2024-09-01,12,221080.9661,13089272.2938,1.689024119428851
2024-09-01,13,357900.4261,13089272.2938,2.7343034667368546
2024-09-01,14,357900.4261,13089272.2938,2.7343034667368546
2024-10-01,1,0.0,20368099.374,0.0
2024-10-01,2,0.0,20368099.374,0.0
2024-10-01,3,0.0,20368099.374,0.0
2024-10-01,4,199342.98,20368099.374,0.9787019217633163
2024-10-01,5,199342.98,20368099.374,0.9787019217633163
2024-10-01,6,322373.71,20368099.374,1.5827383011078195
2024-10-01,7,321097.66000000003,20368099.374,1.5764733572042715
2024-10-01,8,319783.37,20368099.374,1.5700206687336047
2024-10-01,9,319783.37,20368099.374,1.5700206687336047
2024-10-01,10,319783.37,20368099.374,1.5700206687336047
2024-10-01,11,352558.995,20368099.374,1.7309371312771757
2024-10-01,12,352558.995,20368099.374,1.7309371312771757
2024-10-01,13,460637.705,20368099.374,2.261564501143424
2024-11-01,1,0.0,19043059.7604,0.0
2024-11-01,2,0.0,19043059.7604,0.0
2024-11-01,3,301625.78,19043059.7604,1.5839144748536162
2024-11-01,4,301625.78,19043059.7604,1.5839144748536162
2024-11-01,5,301625.78,19043059.7604,1.5839144748536162
2024-11-01,6,301625.78,19043059.7604,1.5839144748536162
2024-11-01,7,720615.25,19043059.7604,3.78413584301467
2024-11-01,8,585065.54,19043059.7604,3.072329485709237
2024-11-01,9,585065.54,19043059.7604,3.072329485709237
2024-11-01,10,698032.01,19043059.7604,3.6655454469116147
2024-11-01,11,636432.01,19043059.7604,3.3420680185201066
2024-11-01,12,758480.8200000001,19043059.7604,3.982977680809778
2024-12-01,1,0.0,18246982.7218,0.0
2024-12-01,2,0.0,18246982.7218,0.0
2024-12-01,3,0.0,18246982.7218,0.0
2024-12-01,4,8857.48999999999,18246982.7218,0.04854221728076603
2024-12-01,5,8857.48999999999,18246982.7218,0.04854221728076603
2024-12-01,6,8857.48999999999,18246982.7218,0.04854221728076603
2024-12-01,7,8857.48999999999,18246982.7218,0.04854221728076603
2024-12-01,8,8857.48999999999,18246982.7218,0.04854221728076603
2024-12-01,9,8857.48999999999,18246982.7218,0.04854221728076603
2024-12-01,10,190444.13,18246982.7218,1.0437020350354855
2024-12-01,11,190444.13,18246982.7218,1.0437020350354855
2025-01-01,1,0.0,20721272.7487,0.0
2025-01-01,2,1504.160000000003,20721272.7487,0.0072590135665984625
2025-01-01,3,1504.160000000003,20721272.7487,0.0072590135665984625
2025-01-01,4,1504.160000000003,20721272.7487,0.0072590135665984625
2025-01-01,5,1504.160000000003,20721272.7487,0.0072590135665984625
2025-01-01,6,31758.269999999993,20721272.7487,0.1532640894463996
2025-01-01,7,31758.270000000022,20721272.7487,0.15326408944639974
2025-01-01,8,158215.95,20721272.7487,0.7635435907764212
2025-01-01,9,155788.19000000003,20721272.7487,0.7518273220440757
2025-01-01,10,87538.19000000003,20721272.7487,0.422455662167238
2025-02-01,1,2478.650000000023,17431239.4022,0.014219585554468332
2025-02-01,2,2478.650000000023,17431239.4022,0.014219585554468332
2025-02-01,3,2478.650000000023,17431239.4022,0.014219585554468332
2025-02-01,4,2478.650000000023,17431239.4022,0.014219585554468332
2025-02-01,5,2478.650000000023,17431239.4022,0.014219585554468332
2025-02-01,6,2478.650000000023,17431239.4022,0.014219585554468332
2025-02-01,7,172809.61000000002,17431239.4022,0.9913787884652063
2025-02-01,8,172809.61000000002,17431239.4022,0.9913787884652063
2025-02-01,9,172809.61000000002,17431239.4022,0.9913787884652063
2025-03-01,1,0.0,18549880.7112,0.0
2025-03-01,2,0.0,18549880.7112,0.0
2025-03-01,3,0.0,18549880.7112,0.0
2025-03-01,4,0.0,18549880.7112,0.0
2025-03-01,5,0.0,18549880.7112,0.0
2025-03-01,6,0.0,18549880.7112,0.0
2025-03-01,7,0.0,18549880.7112,0.0
2025-03-01,8,0.0,18549880.7112,0.0
2025-04-01,1,2827.649999999994,22286095.8151,0.012687955860281786
2025-04-01,2,2827.649999999994,22286095.8151,0.012687955860281786
2025-04-01,3,2827.649999999994,22286095.8151,0.012687955860281786
2025-04-01,4,2827.649999999994,22286095.8151,0.012687955860281786
2025-04-01,5,2827.649999999994,22286095.8151,0.012687955860281786
2025-04-01,6,2827.649999999994,22286095.8151,0.012687955860281786
2025-04-01,7,2827.649999999994,22286095.8151,0.012687955860281786
2025-05-01,1,0.0,29682320.6579,0.0
2025-05-01,2,0.0,29682320.6579,0.0
2025-05-01,3,0.0,29682320.6579,0.0
2025-05-01,4,0.0,29682320.6579,0.0
2025-05-01,5,0.0,29682320.6579,0.0
2025-05-01,6,148130.26,29682320.6579,0.4990521519771227
2025-06-01,1,0.0,32119364.7996,0.0
2025-06-01,2,0.0,32119364.7996,0.0
2025-06-01,3,0.0,32119364.7996,0.0
2025-06-01,4,0.0,32119364.7996,0.0
2025-06-01,5,0.0,32119364.7996,0.0
2025-07-01,1,0.0,44062097.8943,0.0
2025-07-01,2,0.0,44062097.8943,0.0
2025-07-01,3,150239.62,44062097.8943,0.3409724620021677
2025-07-01,4,150239.62,44062097.8943,0.3409724620021677
2025-08-01,1,0.0,45226287.1011,0.0
2025-08-01,2,0.0,45226287.1011,0.0
2025-08-01,3,0.0,45226287.1011,0.0
2025-09-01,1,345717.99,49705623.6314,0.695530937432205
2025-09-01,2,597468.98,49705623.6314,1.2020148553624974
2025-10-01,1,0.0,57091652.2466,0.0
