cosecha,MOB,bgi_sum,monto_sum,pct
2022-12,31,179821.32,1608994.3919,11.176006635278316
2022-12,32,270185.59,1608994.3919,16.792202095928268
2022-12,33,270185.59,1608994.3919,16.792202095928268
2022-12,34,270185.59,1608994.3919,16.792202095928268
2022-12,35,270185.59,1608994.3919,16.792202095928268
2023-01,1,0.0,1936304.5499999998,0.0
2023-01,2,0.0,1936304.5499999998,0.0
2023-01,3,0.0,1936304.5499999998,0.0
2023-01,4,0.0,1936304.5499999998,0.0
2023-01,5,0.0,1936304.5499999998,0.0
2023-01,6,0.0,1936304.5499999998,0.0
2023-01,7,0.0,1936304.5499999998,0.0
2023-01,8,0.0,1936304.5499999998,0.0
2023-01,9,0.0,1936304.5499999998,0.0
2023-01,10,0.0,1936304.5499999998,0.0
2023-01,11,0.0,1936304.5499999998,0.0
2023-01,12,0.0,1936304.5499999998,0.0
2023-01,13,0.0,1936304.5499999998,0.0
2023-01,14,0.0,1936304.5499999998,0.0
2023-01,15,0.0,1936304.5499999998,0.0
2023-01,16,0.0,1936304.5499999998,0.0
2023-01,17,0.0,1936304.5499999998,0.0
2023-01,18,0.0,1936304.5499999998,0.0
2023-01,19,0.0,1936304.5499999998,0.0
2023-01,20,0.0,1936304.5499999998,0.0
2023-01,21,0.0,1936304.5499999998,0.0
2023-01,22,10483.035,1936304.5499999998,0.541393914505856
2023-01,23,10483.035,1936304.5499999998,0.541393914505856
2023-01,24,10483.035,1936304.5499999998,0.541393914505856
2023-01,25,10483.035,1936304.5499999998,0.541393914505856
2023-01,26,10483.035,1936304.5499999998,0.541393914505856
2023-01,27,10483.035,1936304.5499999998,0.541393914505856
2023-01,28,10483.035,1936304.5499999998,0.541393914505856
2023-01,29,10483.035,1936304.5499999998,0.541393914505856
2023-01,30,10483.035,1936304.5499999998,0.541393914505856
2023-01,31,10483.035,1936304.5499999998,0.541393914505856
2023-01,32,10483.035,1936304.5499999998,0.541393914505856
2023-01,33,10483.035,1936304.5499999998,0.541393914505856
2023-01,34,10483.035,1936304.5499999998,0.541393914505856
2023-02,1,0.0,2343606.29,0.0
2023-02,2,0.0,2343606.29,0.0
2023-02,3,0.0,2343606.29,0.0
2023-02,4,0.0,2343606.29,0.0
2023-02,5,0.0,2343606.29,0.0
2023-02,6,0.0,2343606.29,0.0
2023-02,7,140206.1873,2343606.29,5.982497482544305
2023-02,8,0.0,2343606.29,0.0
2023-02,9,0.0,2343606.29,0.0
2023-02,10,0.0,2343606.29,0.0
2023-02,11,0.0,2343606.29,0.0
2023-02,12,0.0,2343606.29,0.0
2023-02,13,0.0,2343606.29,0.0
2023-02,14,0.0,2343606.29,0.0
2023-02,15,0.0,2343606.29,0.0
2023-02,16,230504.76,2343606.29,9.835472834475112
2023-02,17,227902.4,2343606.29,9.724431999198977
2023-02,18,225237.4,2343606.29,9.610718360036488
2023-02,19,225237.4,2343606.29,9.610718360036488
2023-02,20,225237.4,2343606.29,9.610718360036488
2023-02,21,225237.4,2343606.29,9.610718360036488
2023-02,22,225237.4,2343606.29,9.610718360036488
2023-02,23,225237.4,2343606.29,9.610718360036488
2023-02,24,215237.4,2343606.29,9.18402553015848
2023-02,25,212737.4,2343606.29,9.077352322688977
2023-02,26,212737.4,2343606.29,9.077352322688977
2023-02,27,210237.4,2343606.29,8.970679115219477
2023-02,28,210237.4,2343606.29,8.970679115219477
2023-02,29,201646.4,2343606.29,8.60410730507128
2023-02,30,201646.4,2343606.29,8.60410730507128
2023-02,31,201646.4,2343606.29,8.60410730507128
2023-02,32,201646.4,2343606.29,8.60410730507128
2023-02,33,201646.4,2343606.29,8.60410730507128
2023-03,1,0.0,2420766.5226,0.0
2023-03,2,0.0,2420766.5226,0.0
2023-03,3,0.0,2420766.5226,0.0
2023-03,4,0.0,2420766.5226,0.0
2023-03,5,0.0,2420766.5226,0.0
2023-03,6,0.0,2420766.5226,0.0
2023-03,7,119122.06,2420766.5226,4.920840522532431
2023-03,8,119122.06,2420766.5226,4.920840522532431
2023-03,9,119122.06,2420766.5226,4.920840522532431
2023-03,10,119122.06,2420766.5226,4.920840522532431
2023-03,11,347373.36,2420766.5226,14.349725872237656
2023-03,12,119122.06,2420766.5226,4.920840522532431
2023-03,13,220039.87,2420766.5226,9.089677502796444
2023-03,14,220039.87,2420766.5226,9.089677502796444
2023-03,15,220039.87,2420766.5226,9.089677502796444
2023-03,16,359639.87,2420766.5226,14.856445949761914
2023-03,17,359639.87,2420766.5226,14.856445949761914
2023-03,18,359639.87,2420766.5226,14.856445949761914
2023-03,19,359639.87,2420766.5226,14.856445949761914
2023-03,20,283810.5811,2420766.5226,11.723996447008698
2023-03,21,442035.7111,2420766.5226,18.260154664780973
2023-03,22,442035.7111,2420766.5226,18.260154664780973
2023-03,23,283810.5811,2420766.5226,11.723996447008698
2023-03,24,283810.5811,2420766.5226,11.723996447008698
2023-03,25,283810.5811,2420766.5226,11.723996447008698
2023-03,26,283810.5811,2420766.5226,11.723996447008698
2023-03,27,283810.5811,2420766.5226,11.723996447008698
2023-03,28,283810.5811,2420766.5226,11.723996447008698
2023-03,29,283810.5811,2420766.5226,11.723996447008698
2023-03,30,283810.5811,2420766.5226,11.723996447008698
2023-03,31,283810.5811,2420766.5226,11.723996447008698
2023-03,32,283810.5811,2420766.5226,11.723996447008698
2023-04,1,0.0,3342275.8,0.0
2023-04,2,0.0,3342275.8,0.0
2023-04,3,0.0,3342275.8,0.0
2023-04,4,0.0,3342275.8,0.0
2023-04,5,0.0,3342275.8,0.0
2023-04,6,0.0,3342275.8,0.0
2023-04,7,0.0,3342275.8,0.0
2023-04,8,0.0,3342275.8,0.0
2023-04,9,0.0,3342275.8,0.0
2023-04,10,101289.15,3342275.8,3.030544337484058
2023-04,11,101289.15,3342275.8,3.030544337484058
2023-04,12,101289.15,3342275.8,3.030544337484058
2023-04,13,101289.15,3342275.8,3.030544337484058
2023-04,14,101289.15,3342275.8,3.030544337484058
2023-04,15,101289.15,3342275.8,3.030544337484058
2023-04,16,101289.15,3342275.8,3.030544337484058
2023-04,17,101289.15,3342275.8,3.030544337484058
2023-04,18,101289.15,3342275.8,3.030544337484058
2023-04,19,101289.15,3342275.8,3.030544337484058
2023-04,20,101289.15,3342275.8,3.030544337484058
2023-04,21,101289.15,3342275.8,3.030544337484058
2023-04,22,101289.15,3342275.8,3.030544337484058
2023-04,23,101289.15,3342275.8,3.030544337484058
2023-04,24,101289.15,3342275.8,3.030544337484058
2023-04,25,101289.15,3342275.8,3.030544337484058
2023-04,26,101289.15,3342275.8,3.030544337484058
2023-04,27,101239.15,3342275.8,3.0290483508273014
2023-04,28,101239.15,3342275.8,3.0290483508273014
2023-04,29,101239.15,3342275.8,3.0290483508273014
2023-04,30,101239.15,3342275.8,3.0290483508273014
2023-04,31,101239.15,3342275.8,3.0290483508273014
2023-05,1,0.0,2914092.84,0.0
2023-05,2,0.0,2914092.84,0.0
2023-05,3,0.0,2914092.84,0.0
2023-05,4,0.0,2914092.84,0.0
2023-05,5,0.0,2914092.84,0.0
2023-05,6,0.0,2914092.84,0.0
2023-05,7,0.0,2914092.84,0.0
2023-05,8,0.0,2914092.84,0.0
2023-05,9,0.0,2914092.84,0.0
2023-05,10,0.0,2914092.84,0.0
2023-05,11,0.0,2914092.84,0.0
2023-05,12,0.0,2914092.84,0.0
2023-05,13,0.0,2914092.84,0.0
2023-05,14,0.0,2914092.84,0.0
2023-05,15,0.0,2914092.84,0.0
2023-05,16,0.0,2914092.84,0.0
2023-05,17,0.0,2914092.84,0.0
2023-05,18,0.0,2914092.84,0.0
2023-05,19,0.0,2914092.84,0.0
2023-05,20,0.0,2914092.84,0.0
2023-05,21,0.0,2914092.84,0.0
2023-05,22,0.0,2914092.84,0.0
2023-05,23,0.0,2914092.84,0.0
2023-05,24,0.0,2914092.84,0.0
2023-05,25,0.0,2914092.84,0.0
2023-05,26,0.0,2914092.84,0.0
2023-05,27,0.0,2914092.84,0.0
2023-05,28,0.0,2914092.84,0.0
2023-05,29,0.0,2914092.84,0.0
2023-05,30,0.0,2914092.84,0.0
2023-06,1,0.0,3855474.1799999997,0.0
2023-06,2,0.0,3855474.1799999997,0.0
2023-06,3,0.0,3855474.1799999997,0.0
2023-06,4,0.0,3855474.1799999997,0.0
2023-06,5,0.0,3855474.1799999997,0.0
2023-06,6,0.0,3855474.1799999997,0.0
2023-06,7,0.0,3855474.1799999997,0.0
2023-06,8,101083.3585,3855474.1799999997,2.6218139139502683
2023-06,9,101083.3585,3855474.1799999997,2.6218139139502683
2023-06,10,101083.3585,3855474.1799999997,2.6218139139502683
2023-06,11,101083.3585,3855474.1799999997,2.6218139139502683
2023-06,12,101083.3585,3855474.1799999997,2.6218139139502683
2023-06,13,207203.59850000002,3855474.1799999997,5.374270163054238
2023-06,14,346577.3885,3855474.1799999997,8.989228621938276
2023-06,15,346577.3885,3855474.1799999997,8.989228621938276
2023-06,16,556252.6085,3855474.1799999997,14.4276055948065
2023-06,17,556252.6085,3855474.1799999997,14.4276055948065
2023-06,18,460820.5732,3855474.1799999997,11.952370880616298
2023-06,19,786157.2731999999,3855474.1799999997,20.39067664564155
2023-06,20,732657.2731999999,3855474.1799999997,19.00303928893125
2023-06,21,732657.2731999999,3855474.1799999997,19.00303928893125
2023-06,22,718057.2731999999,3855474.1799999997,18.62435694485704
2023-06,23,713057.2731999999,3855474.1799999997,18.494671210585047
2023-06,24,713057.2731999999,3855474.1799999997,18.494671210585047
